股票名称,周期,时间,strategy_id,strategy_name,strategy_mode,strategy_status,是否命中,trigger_bar,reason,推送状态,图
MP,3h,2026-03-08 17:43:43,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
MP,3h,2026-03-08 17:43:43,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
MP,3h,2026-03-08 17:43:43,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
MP,3h,2026-03-08 17:43:43,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
MP,4h,2026-03-08 17:44:04,buy_core,笑笑砖策略,live,hit,是,123121,repeat_suppressed,repeat_suppressed,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_174343.png
MP,4h,2026-03-08 17:44:04,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,buy_red_no_pair,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_174343.png
MP,4h,2026-03-08 17:44:04,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_174343.png
MP,4h,2026-03-08 17:44:04,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,purple_ratio_low,none,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_174343.png
MP,4h,2026-03-08 17:44:04,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,C:\Users\Administrator\Desktop\futu_combo_watch\output\hit_MP_4h_buy_core_20260308_174343.png
MU,1h,2026-03-08 17:44:36,buy_core,笑笑砖策略,live,no_hit,否,492488,pattern_not_met,none,
MU,1h,2026-03-08 17:44:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,1h,2026-03-08 17:44:36,buy_purple_bottom,紫抄,shadow,no_hit,否,492488,template_miss,shadow,
MU,1h,2026-03-08 17:44:36,sell_purple_cry,紫色哭脸,live,no_hit,否,492488,template_miss,none,
MU,1h,2026-03-08 17:44:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,492488,template_miss,shadow,
MU,2h,2026-03-08 17:45:12,buy_core,笑笑砖策略,live,no_hit,否,246243,pattern_not_met,none,
MU,2h,2026-03-08 17:45:12,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,2h,2026-03-08 17:45:12,buy_purple_bottom,紫抄,shadow,no_hit,否,246243,template_miss,shadow,
MU,2h,2026-03-08 17:45:12,sell_purple_cry,紫色哭脸,live,no_hit,否,246243,template_miss,none,
MU,2h,2026-03-08 17:45:12,sell_purple_exit,紫色卖出,shadow,no_hit,否,246243,template_miss,shadow,
MU,3h,2026-03-08 17:45:49,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
MU,3h,2026-03-08 17:45:49,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,3h,2026-03-08 17:45:49,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
MU,3h,2026-03-08 17:45:49,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
MU,3h,2026-03-08 17:45:49,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
MU,4h,2026-03-08 17:46:26,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
MU,4h,2026-03-08 17:46:26,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
MU,4h,2026-03-08 17:46:26,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
MU,4h,2026-03-08 17:46:26,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
MU,4h,2026-03-08 17:46:26,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
NBIS,1h,2026-03-08 17:47:05,buy_core,笑笑砖策略,live,no_hit,否,492488,pattern_not_met,none,
NBIS,1h,2026-03-08 17:47:05,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,1h,2026-03-08 17:47:05,buy_purple_bottom,紫抄,shadow,no_hit,否,492488,template_miss,shadow,
NBIS,1h,2026-03-08 17:47:05,sell_purple_cry,紫色哭脸,live,no_hit,否,492488,template_miss,none,
NBIS,1h,2026-03-08 17:47:05,sell_purple_exit,紫色卖出,shadow,no_hit,否,492488,template_miss,shadow,
NBIS,2h,2026-03-08 17:48:17,buy_core,笑笑砖策略,live,no_hit,否,246243,pattern_not_met,none,
NBIS,2h,2026-03-08 17:48:17,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,2h,2026-03-08 17:48:17,buy_purple_bottom,紫抄,shadow,no_hit,否,246243,template_miss,shadow,
NBIS,2h,2026-03-08 17:48:17,sell_purple_cry,紫色哭脸,live,no_hit,否,246243,template_miss,none,
NBIS,2h,2026-03-08 17:48:17,sell_purple_exit,紫色卖出,shadow,no_hit,否,246243,template_miss,shadow,
NBIS,3h,2026-03-08 17:48:40,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
NBIS,3h,2026-03-08 17:48:40,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,3h,2026-03-08 17:48:40,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
NBIS,3h,2026-03-08 17:48:40,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,purple_ratio_low,none,
NBIS,3h,2026-03-08 17:48:40,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
NBIS,4h,2026-03-08 17:50:06,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
NBIS,4h,2026-03-08 17:50:06,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIS,4h,2026-03-08 17:50:06,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
NBIS,4h,2026-03-08 17:50:06,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
NBIS,4h,2026-03-08 17:50:06,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
NBIZ,1h,2026-03-08 17:51:08,buy_core,笑笑砖策略,live,no_hit,否,492488,pattern_not_met,none,
NBIZ,1h,2026-03-08 17:51:08,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NBIZ,1h,2026-03-08 17:51:08,buy_purple_bottom,紫抄,shadow,no_hit,否,492488,template_miss,shadow,
NBIZ,1h,2026-03-08 17:51:08,sell_purple_cry,紫色哭脸,live,no_hit,否,492488,template_miss,none,
NBIZ,1h,2026-03-08 17:51:08,sell_purple_exit,紫色卖出,shadow,no_hit,否,492488,template_miss,shadow,
NBIZ,2h,2026-03-08 17:51:54,buy_core,笑笑砖策略,live,no_hit,否,246243,pattern_not_met,none,
NBIZ,2h,2026-03-08 17:51:54,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,2h,2026-03-08 17:51:54,buy_purple_bottom,紫抄,shadow,no_hit,否,246243,template_miss,shadow,
NBIZ,2h,2026-03-08 17:51:54,sell_purple_cry,紫色哭脸,live,no_hit,否,246243,template_miss,none,
NBIZ,2h,2026-03-08 17:51:54,sell_purple_exit,紫色卖出,shadow,no_hit,否,246243,template_miss,shadow,
NBIZ,3h,2026-03-08 17:53:30,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
NBIZ,3h,2026-03-08 17:53:30,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,3h,2026-03-08 17:53:30,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
NBIZ,3h,2026-03-08 17:53:30,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
NBIZ,3h,2026-03-08 17:53:30,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
NBIZ,4h,2026-03-08 17:54:41,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
NBIZ,4h,2026-03-08 17:54:41,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NBIZ,4h,2026-03-08 17:54:41,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
NBIZ,4h,2026-03-08 17:54:41,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
NBIZ,4h,2026-03-08 17:54:41,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
NVDA,1h,2026-03-08 17:55:19,buy_core,笑笑砖策略,live,no_hit,否,492488,pattern_not_met,none,
NVDA,1h,2026-03-08 17:55:19,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
NVDA,1h,2026-03-08 17:55:19,buy_purple_bottom,紫抄,shadow,no_hit,否,492488,template_miss,shadow,
NVDA,1h,2026-03-08 17:55:19,sell_purple_cry,紫色哭脸,live,no_hit,否,492488,template_miss,none,
NVDA,1h,2026-03-08 17:55:19,sell_purple_exit,紫色卖出,shadow,no_hit,否,492488,template_miss,shadow,
NVDA,2h,2026-03-08 17:55:59,buy_core,笑笑砖策略,live,no_hit,否,246243,pattern_not_met,none,
NVDA,2h,2026-03-08 17:55:59,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,2h,2026-03-08 17:55:59,buy_purple_bottom,紫抄,shadow,no_hit,否,246243,template_miss,shadow,
NVDA,2h,2026-03-08 17:55:59,sell_purple_cry,紫色哭脸,live,no_hit,否,246243,template_miss,none,
NVDA,2h,2026-03-08 17:55:59,sell_purple_exit,紫色卖出,shadow,no_hit,否,246243,template_miss,shadow,
NVDA,3h,2026-03-08 17:56:29,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
NVDA,3h,2026-03-08 17:56:29,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,3h,2026-03-08 17:56:29,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
NVDA,3h,2026-03-08 17:56:29,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
NVDA,3h,2026-03-08 17:56:29,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
NVDA,4h,2026-03-08 17:57:56,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
NVDA,4h,2026-03-08 17:57:56,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
NVDA,4h,2026-03-08 17:57:56,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
NVDA,4h,2026-03-08 17:57:56,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
NVDA,4h,2026-03-08 17:57:56,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
OKLO,1h,2026-03-08 17:58:37,buy_core,笑笑砖策略,live,no_hit,否,492488,pattern_not_met,none,
OKLO,1h,2026-03-08 17:58:37,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,1h,2026-03-08 17:58:37,buy_purple_bottom,紫抄,shadow,no_hit,否,492488,template_miss,shadow,
OKLO,1h,2026-03-08 17:58:37,sell_purple_cry,紫色哭脸,live,no_hit,否,492488,template_miss,none,
OKLO,1h,2026-03-08 17:58:37,sell_purple_exit,紫色卖出,shadow,no_hit,否,492488,template_miss,shadow,
OKLO,2h,2026-03-08 17:59:14,buy_core,笑笑砖策略,live,no_hit,否,246243,pattern_not_met,none,
OKLO,2h,2026-03-08 17:59:14,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,2h,2026-03-08 17:59:14,buy_purple_bottom,紫抄,shadow,no_hit,否,246243,template_miss,shadow,
OKLO,2h,2026-03-08 17:59:14,sell_purple_cry,紫色哭脸,live,no_hit,否,246243,template_miss,none,
OKLO,2h,2026-03-08 17:59:14,sell_purple_exit,紫色卖出,shadow,no_hit,否,246243,template_miss,shadow,
OKLO,3h,2026-03-08 17:59:46,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
OKLO,3h,2026-03-08 17:59:46,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,3h,2026-03-08 17:59:46,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
OKLO,3h,2026-03-08 17:59:46,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
OKLO,3h,2026-03-08 17:59:46,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
OKLO,4h,2026-03-08 18:01:11,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
OKLO,4h,2026-03-08 18:01:11,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLO,4h,2026-03-08 18:01:11,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
OKLO,4h,2026-03-08 18:01:11,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
OKLO,4h,2026-03-08 18:01:11,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
OKLS,1h,2026-03-08 18:02:01,buy_core,笑笑砖策略,live,no_hit,否,492489,pattern_not_met,none,
OKLS,1h,2026-03-08 18:02:01,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,1h,2026-03-08 18:02:01,buy_purple_bottom,紫抄,shadow,no_hit,否,492489,template_miss,shadow,
OKLS,1h,2026-03-08 18:02:01,sell_purple_cry,紫色哭脸,live,no_hit,否,492489,template_miss,none,
OKLS,1h,2026-03-08 18:02:01,sell_purple_exit,紫色卖出,shadow,no_hit,否,492489,template_miss,shadow,
OKLS,2h,2026-03-08 18:02:59,buy_core,笑笑砖策略,live,no_hit,否,246244,pattern_not_met,none,
OKLS,2h,2026-03-08 18:02:59,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,2h,2026-03-08 18:02:59,buy_purple_bottom,紫抄,shadow,no_hit,否,246244,template_miss,shadow,
OKLS,2h,2026-03-08 18:02:59,sell_purple_cry,紫色哭脸,live,no_hit,否,246244,template_miss,none,
OKLS,2h,2026-03-08 18:02:59,sell_purple_exit,紫色卖出,shadow,no_hit,否,246244,template_miss,shadow,
OKLS,3h,2026-03-08 18:03:36,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
OKLS,3h,2026-03-08 18:03:36,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,3h,2026-03-08 18:03:36,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
OKLS,3h,2026-03-08 18:03:36,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
OKLS,3h,2026-03-08 18:03:36,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
OKLS,4h,2026-03-08 18:04:34,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
OKLS,4h,2026-03-08 18:04:34,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
OKLS,4h,2026-03-08 18:04:34,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
OKLS,4h,2026-03-08 18:04:34,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
OKLS,4h,2026-03-08 18:04:34,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
PLTR,1h,2026-03-08 18:05:56,buy_core,笑笑砖策略,live,no_hit,否,492489,pattern_not_met,none,
PLTR,1h,2026-03-08 18:05:56,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTR,1h,2026-03-08 18:05:56,buy_purple_bottom,紫抄,shadow,no_hit,否,492489,template_miss,shadow,
PLTR,1h,2026-03-08 18:05:56,sell_purple_cry,紫色哭脸,live,no_hit,否,492489,template_miss,none,
PLTR,1h,2026-03-08 18:05:56,sell_purple_exit,紫色卖出,shadow,no_hit,否,492489,template_miss,shadow,
PLTR,2h,2026-03-08 18:07:11,buy_core,笑笑砖策略,live,no_hit,否,246244,pattern_not_met,none,
PLTR,2h,2026-03-08 18:07:11,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,2h,2026-03-08 18:07:11,buy_purple_bottom,紫抄,shadow,no_hit,否,246244,template_miss,shadow,
PLTR,2h,2026-03-08 18:07:11,sell_purple_cry,紫色哭脸,live,no_hit,否,246244,template_miss,none,
PLTR,2h,2026-03-08 18:07:11,sell_purple_exit,紫色卖出,shadow,no_hit,否,246244,template_miss,shadow,
PLTR,3h,2026-03-08 18:08:23,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
PLTR,3h,2026-03-08 18:08:23,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,3h,2026-03-08 18:08:23,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
PLTR,3h,2026-03-08 18:08:23,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
PLTR,3h,2026-03-08 18:08:23,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
PLTR,4h,2026-03-08 18:09:49,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
PLTR,4h,2026-03-08 18:09:49,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTR,4h,2026-03-08 18:09:49,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
PLTR,4h,2026-03-08 18:09:49,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
PLTR,4h,2026-03-08 18:09:49,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
PLTZ,1h,2026-03-08 18:11:16,buy_core,笑笑砖策略,live,no_hit,否,492489,pattern_not_met,none,
PLTZ,1h,2026-03-08 18:11:16,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,1h,2026-03-08 18:11:16,buy_purple_bottom,紫抄,shadow,no_hit,否,492489,template_miss,shadow,
PLTZ,1h,2026-03-08 18:11:16,sell_purple_cry,紫色哭脸,live,no_hit,否,492489,template_miss,none,
PLTZ,1h,2026-03-08 18:11:16,sell_purple_exit,紫色卖出,shadow,no_hit,否,492489,template_miss,shadow,
PLTZ,2h,2026-03-08 18:12:32,buy_core,笑笑砖策略,live,no_hit,否,246244,pattern_not_met,none,
PLTZ,2h,2026-03-08 18:12:32,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,template_miss,shadow,
PLTZ,2h,2026-03-08 18:12:32,buy_purple_bottom,紫抄,shadow,no_hit,否,246244,template_miss,shadow,
PLTZ,2h,2026-03-08 18:12:32,sell_purple_cry,紫色哭脸,live,no_hit,否,246244,template_miss,none,
PLTZ,2h,2026-03-08 18:12:32,sell_purple_exit,紫色卖出,shadow,no_hit,否,246244,template_miss,shadow,
PLTZ,3h,2026-03-08 18:13:45,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
PLTZ,3h,2026-03-08 18:13:45,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,3h,2026-03-08 18:13:45,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
PLTZ,3h,2026-03-08 18:13:45,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
PLTZ,3h,2026-03-08 18:13:45,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
PLTZ,4h,2026-03-08 18:14:08,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
PLTZ,4h,2026-03-08 18:14:08,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
PLTZ,4h,2026-03-08 18:14:08,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
PLTZ,4h,2026-03-08 18:14:08,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
PLTZ,4h,2026-03-08 18:14:08,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
RDW,1h,2026-03-08 18:14:48,buy_core,笑笑砖策略,live,no_hit,否,492489,pattern_not_met,none,
RDW,1h,2026-03-08 18:14:48,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,1h,2026-03-08 18:14:48,buy_purple_bottom,紫抄,shadow,no_hit,否,492489,template_miss,shadow,
RDW,1h,2026-03-08 18:14:48,sell_purple_cry,紫色哭脸,live,no_hit,否,492489,template_miss,none,
RDW,1h,2026-03-08 18:14:48,sell_purple_exit,紫色卖出,shadow,no_hit,否,492489,template_miss,shadow,
RDW,2h,2026-03-08 18:15:20,buy_core,笑笑砖策略,live,no_hit,否,246244,pattern_not_met,none,
RDW,2h,2026-03-08 18:15:20,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,2h,2026-03-08 18:15:20,buy_purple_bottom,紫抄,shadow,no_hit,否,246244,template_miss,shadow,
RDW,2h,2026-03-08 18:15:20,sell_purple_cry,紫色哭脸,live,no_hit,否,246244,template_miss,none,
RDW,2h,2026-03-08 18:15:20,sell_purple_exit,紫色卖出,shadow,no_hit,否,246244,template_miss,shadow,
RDW,3h,2026-03-08 18:15:51,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
RDW,3h,2026-03-08 18:15:51,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,3h,2026-03-08 18:15:51,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
RDW,3h,2026-03-08 18:15:51,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,template_miss,none,
RDW,3h,2026-03-08 18:15:51,sell_purple_exit,紫色卖出,shadow,no_hit,否,164162,template_miss,shadow,
RDW,4h,2026-03-08 18:16:27,buy_core,笑笑砖策略,live,no_hit,否,123121,pattern_not_met,none,
RDW,4h,2026-03-08 18:16:27,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RDW,4h,2026-03-08 18:16:27,buy_purple_bottom,紫抄,shadow,no_hit,否,123121,template_miss,shadow,
RDW,4h,2026-03-08 18:16:27,sell_purple_cry,紫色哭脸,live,no_hit,否,123121,template_miss,none,
RDW,4h,2026-03-08 18:16:27,sell_purple_exit,紫色卖出,shadow,no_hit,否,123121,template_miss,shadow,
RGTZ,1h,2026-03-08 18:17:01,buy_core,笑笑砖策略,live,no_hit,否,492489,pattern_not_met,none,
RGTZ,1h,2026-03-08 18:17:01,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,1h,2026-03-08 18:17:01,buy_purple_bottom,紫抄,shadow,no_hit,否,492489,template_miss,shadow,
RGTZ,1h,2026-03-08 18:17:01,sell_purple_cry,紫色哭脸,live,no_hit,否,492489,already_active,none,
RGTZ,1h,2026-03-08 18:17:01,sell_purple_exit,紫色卖出,shadow,no_hit,否,492489,template_miss,shadow,
RGTZ,2h,2026-03-08 18:17:48,buy_core,笑笑砖策略,live,no_hit,否,246244,pattern_not_met,none,
RGTZ,2h,2026-03-08 18:17:48,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,2h,2026-03-08 18:17:48,buy_purple_bottom,紫抄,shadow,no_hit,否,246244,template_miss,shadow,
RGTZ,2h,2026-03-08 18:17:48,sell_purple_cry,紫色哭脸,live,no_hit,否,246244,template_miss,none,
RGTZ,2h,2026-03-08 18:17:48,sell_purple_exit,紫色卖出,shadow,no_hit,否,246244,template_miss,shadow,
RGTZ,3h,2026-03-08 18:18:46,buy_core,笑笑砖策略,live,no_hit,否,164162,pattern_not_met,none,
RGTZ,3h,2026-03-08 18:18:46,buy_plus_red_diamond,买+红砖石,shadow,no_hit,否,,red_ratio_low,shadow,
RGTZ,3h,2026-03-08 18:18:46,buy_purple_bottom,紫抄,shadow,no_hit,否,164162,template_miss,shadow,
RGTZ,3h,2026-03-08 18:18:46,sell_purple_cry,紫色哭脸,live,no_hit,否,164162,purple_ratio_low,none,
